ExperimentID;participantID;date;PosRx;PosRy;PosRz;QuaternionRotw;QuaternionRotx;QuaternionRoty;QuaternionRotz;targetNumber;condition;aim_number;PosTargetx;PosTargety;PosTargetz
0,25;1,769769;-0,8081996;0
0,65;1,7402;-0,85;0
00001;002;63711849364,5872;0,008743907;0,7279586;0,9921998;-0,6201628;-0,1608844;0,7515823;-0,1569663;6;1;136;708,6218;-0,03520092;0,7233902;1,073297;
00001;002;63711849367,3678;-0,07363685;0,7280678;0,9366381;-0,6145006;-0,1856591;0,747053;-0,1727188;5;1;137;711,4025;-0,1175249;0,7244738;1,009446;
00001;002;63711849370,5495;-0,08010022;0,7279578;0,9470246;-0,6058687;-0,1665394;0,75665;-0,1807447;5;1;138;714,5846;-0,1175249;0,7244738;1,009446;
00001;002;63711849373,5219;-0,09731971;0,728188;0,9448457;-0,6090787;-0,1713179;0,7540283;-0,1763938;5;1;139;717,5566;-0,1175249;0,7244738;1,009446;
00001;002;63711849377,9233;-0,07184644;0,7275285;0,9709131;-0,6296209;-0,2130559;0,7263739;-0,1748307;5;1;140;721,9583;-0,1175249;0,7244738;1,009446;
00001;002;63711849663,3651;-0,1681548;0,7304007;0,7897921;-0,9206267;-0,2288124;0,3028338;0,09155963;2;2;141;1007,4;-0,1950759;0,7252839;0,8194532;
00001;002;63711849666,6478;-0,1701367;0,7303611;0,7790204;-0,9385112;-0,226452;0,2402957;0,1008677;2;2;142;1010,682;-0,1950759;0,7252839;0,8194532;
00001;002;63711849669,9282;-0,1767165;0,7315527;0,7796903;-0,9116101;-0,2167131;0,3317994;0,1091402;2;2;143;1013,963;-0,1950759;0,7252839;0,8194532;
00001;002;63711849673,0133;0,04912745;0,7297851;0,7936529;-0,9661531;-0,1927593;0,08026434;0,1514921;0;2;144;1017,048;-0,01522802;0,7226787;0,8125273;
00001;002;63711849676,0314;-0,1559088;0,730638;0,9091277;-0,9147234;-0,2083528;0,3225736;0,1257635;4;2;145;1020,066;-0,1730491;0,7251316;0,9212871;
00001;002;63711849679,9962;-0,150408;0,7308387;0,9015571;-0,8429632;-0,23392;0,4787794;0,07392467;4;2;146;1024,031;-0,1730491;0,7251316;0,9212871;
00001;002;63711849683,4796;-0,1576962;0,7291015;0,9116015;-0,8696437;-0,2449913;0,4255621;0,05095256;4;2;147;1027,515;-0,1730491;0,7251316;0,9212871;
00001;002;63711849687,523;-0,1494352;0,7297032;0,904531;-0,8328039;-0,2469648;0,4948027;0,02482723;4;2;148;1031,558;-0,1730491;0,7251316;0,9212871;
00001;002;63711849691,0208;-0,01407462;0,7282345;1,047546;-0,9370026;-0,2225695;0,2453227;0,1109314;6;2;149;1035,056;-0,03520092;0,7233902;1,073297;
00001;002;63711849694,3485;-0,1105799;0,7297494;0,9750069;-0,9043272;-0,2273834;0,3476498;0,09812626;5;2;150;1038,384;-0,1175249;0,7244738;1,009446;
00001;002;63711849697,8003;-0,1741593;0,732002;0,7972682;-0,8102747;-0,2272809;0,5354246;0,07154601;2;2;151;1041,835;-0,1950759;0,7252839;0,8194532;
00001;002;63711849701,354;-0,1430838;0,7298765;0,8855914;-0,8276054;-0,2446823;0,5043478;0,02886675;4;2;152;1045,389;-0,1730491;0,7251316;0,9212871;
