ExperimentID;participantID;date;choix;angleoffset;target_number;number_of_try;time since the beginning;time_Beginning_reach;time_Touching_Target;time_back_starting;
00001;011;63734303408,2417;0;0,08726647;0;151;978,2887;975,9105;976,7689;977,9731;
00001;011;63734303410,8613;0;0;0;152;980,9083;978,6414;979,4497;980,5438;
00001;011;63734303413,5699;0;-0,03490658;0;153;983,6172;981,228;982,1412;983,3643;
00001;011;63734303416,3992;0;0,1396263;0;154;986,4469;983,9466;984,8265;986,0997;
00001;011;63734303419,0955;1;-0,1047198;1;155;989,1429;986,8311;987,752;988,8016;
00001;011;63734303421,6576;1;0,06981317;1;156;991,7052;989,5197;990,3215;991,4378;
00001;011;63734303424,1341;0;-0,08726647;0;157;994,1816;992,0623;992,8458;993,845;
00001;011;63734303426,9884;0;0,03490658;0;158;997,0353;994,5353;995,4149;996,6895;
00001;011;63734303429,6902;1;-0,06981317;1;159;999,7377;997,4684;998,3608;999,4265;
00001;011;63734303432,4944;0;0,1396263;0;160;1002,542;1000,029;1000,975;1002,099;
00001;011;63734303435,5455;0;-0,03490658;0;161;1005,593;1002,928;1003,753;1005,298;
00001;011;63734303437,9729;1;-0,1047198;1;162;1008,02;1005,929;1006,763;1007,752;
00001;011;63734303440,4584;0;-0,06981317;0;163;1010,506;1008,333;1009,197;1010,192;
00001;011;63734303443,5403;0;0,08726647;0;164;1013,588;1010,797;1011,646;1013,277;
00001;011;63734303446,2178;1;-0,1047198;1;165;1016,265;1013,863;1014,856;1015,988;
00001;011;63734303449,3603;0;0,1047198;0;166;1019,408;1016,528;1017,433;1019,116;
00001;011;63734303452,0985;1;-0,1396263;1;167;1022,146;1019,658;1020,466;1021,808;
00001;011;63734303454,4586;0;-0,06981317;0;168;1024,506;1022,382;1023,136;1024,198;
00001;011;63734303457,1354;1;-0,1745329;1;169;1027,182;1024,783;1025,666;1026,893;
00001;011;63734303460,1783;0;0,08726647;0;170;1030,226;1027,476;1028,427;1029,932;
00001;011;63734303465,0958;1;-0,1745329;1;171;1035,143;1030,606;1031,504;1033,41;
00001;011;63734303468,2936;0;0,06981317;0;172;1038,342;1035,392;1036,448;1038,026;
00001;011;63734303471,1344;1;-0,2268928;1;173;1041,182;1038,57;1039,401;1040,763;
00001;011;63734303474,2178;0;0,1745329;0;174;1044,265;1041,476;1042,493;1044,023;
00001;011;63734303477,5605;0;0,1396263;0;175;1047,608;1044,641;1045,598;1047,28;
00001;011;63734303480,6399;0;0,1047198;0;176;1050,688;1047,983;1048,924;1050,357;
00001;011;63734303483,7617;1;-0,08726647;1;177;1053,809;1051,064;1052,032;1053,407;
00001;011;63734303487,3388;1;-0,2268928;1;178;1057,386;1054,169;1055,178;1056,969;
00001;011;63734303490,602;1;-0,03490658;1;179;1060,65;1057,772;1058,958;1060,354;
00001;011;63734303494,0163;0;0,06981317;0;180;1064,063;1060,946;1062,03;1063,557;
00001;011;63734303498,5288;1;-0,1396263;1;181;1068,576;1064,623;1067,047;1068,248;
00001;011;63734303501,1547;1;-0,1396263;1;182;1071,202;1068,86;1069,787;1070,895;
00001;011;63734303504,1027;1;-0,06981317;1;183;1074,15;1071,562;1072,45;1073,752;
00001;011;63734303506,8301;0;-0,06981317;0;184;1076,878;1074,445;1075,424;1076,54;
00001;011;63734303509,794;1;-0,03490658;1;185;1079,841;1077,237;1078,282;1079,488;
00001;011;63734303513,4304;0;-0,03490658;0;186;1083,478;1080,152;1081,114;1083,163;
00001;011;63734303516,7508;0;0,1745329;0;187;1086,798;1083,819;1084,995;1086,446;
00001;011;63734303519,9147;0;0,1047198;0;188;1089,962;1087,092;1088,004;1089,399;
00001;011;63734303523,5279;0;0,1745329;0;189;1093,575;1090,392;1091,927;1093,251;
00001;011;63734303526,3529;0;0,03490658;0;190;1096,401;1093,884;1094,868;1096,064;
00001;011;63734303530,161;1;-0,1047198;1;191;1100,209;1096,677;1097,783;1098,962;
00001;011;63734303532,8324;1;-0,1396263;1;192;1102,88;1100,523;1101,393;1102,577;
00001;011;63734303538,4956;0;-0,03490658;0;193;1108,543;1103,2;1104,13;1108,234;
00001;011;63734303541,9741;0;0,1745329;0;194;1112,021;1108,913;1110,047;1111,646;
00001;011;63734303545,4718;0;0,2268928;0;195;1115,519;1112,336;1113,354;1115,108;
00001;011;63734303549,2738;0;0,2268928;0;196;1119,321;1115,815;1116,814;1118,994;
00001;011;63734303552,2604;0;0;0;197;1122,308;1119,703;1120,8;1121,976;
00001;011;63734303555,0426;0;-0,1047198;0;198;1125,09;1122,64;1123,552;1124,78;
00001;011;63734303557,6351;0;0,1047198;0;199;1127,682;1125,377;1126,224;1127,385;
00001;011;63734303560,1783;1;-0,08726647;1;200;1130,226;1127,974;1128,813;1129,908;
00001;011;63734303562,6363;1;-0,08726647;1;201;1132,683;1130,518;1131,33;1132,354;
00001;011;63734303565,106;0;0,03490658;0;202;1135,153;1132,928;1133,819;1134,878;
00001;011;63734303567,4901;0;0;0;203;1137,538;1135,44;1136,263;1137,235;
