ExperimentID;participantID;date;choix;angleoffset;target_number;number_of_try;time since the beginning;time_Beginning_reach;time_Touching_Target;time_back_starting;
00002;018;63735181317,0627;1;0;2;214;845,9341;842,967;844,3954;845,5272;
00002;018;63735181321,1726;0;0,08726647;0;215;850,0442;845,9623;847,5153;849,1879;
00002;018;63735181324,7479;0;0,1047198;0;216;853,619;850,0717;851,8051;853,173;
00002;018;63735181328,6467;0;0,2268928;0;217;857,5185;853,6478;855,2039;856,5169;
00002;018;63735181332,1494;1;-0,2268928;1;218;861,0209;857,5469;859,3253;860,6188;
00002;018;63735181335,2738;1;-0,2268928;2;219;864,1452;861,0486;862,3726;863,6917;
00002;018;63735181338,2513;0;0,05235988;0;220;867,1226;864,1746;865,4088;866,5437;
00002;018;63735181341,55;0;0,03490658;0;221;870,4214;867,1489;868,5979;869,8037;
00002;018;63735181344,9984;0;0,1570796;0;222;873,8703;870,4496;871,9294;873,4576;
00002;018;63735181347,9365;1;-0,06981317;3;223;876,8085;873,8981;875,0952;876,2698;
00002;018;63735181351,4442;0;0,06981317;0;224;880,3156;876,8362;878,1599;879,7047;
00002;018;63735181354,7938;0;0,06981317;0;225;883,665;880,3486;881,7192;883,1814;
00002;018;63735181357,7876;1;-0,05235988;0;226;886,6592;883,6923;885,06;886,2725;
00002;018;63735181360,6167;1;-0,1047198;0;227;889,4881;886,6915;887,8649;889,1115;
00002;018;63735181363,4291;0;0,08726647;0;228;892,3006;889,5154;890,7114;891,9566;
00002;018;63735181366,355;1;-0,05235988;2;229;895,2269;892,3281;893,5872;894,9009;
00002;018;63735181369,4824;1;-0,03490658;1;230;898,3542;895,2561;896,5043;897,8243;
00002;018;63735181372,7559;0;0,1047198;0;231;901,6278;898,3835;900,1045;901,2927;
00002;018;63735181375,929;1;-0,03490658;2;232;904,801;901,658;902,9105;904,4454;
00002;018;63735181381,1642;1;-0,1570796;0;233;910,0357;906,9693;908,4307;909,636;
00002;018;63735181383,9508;0;0;0;234;912,8223;910,1199;911,1274;912,3412;
00002;018;63735181386,8294;0;0,08726647;0;235;915,7013;912,8505;914,0593;915,3772;
00002;018;63735181389,4232;1;-0,06981317;2;236;918,2953;915,7304;916,8165;917,8978;
00002;018;63735181392,3216;0;0,05235988;0;237;921,1936;918,3247;919,5394;920,8663;
00002;018;63735181394,9165;1;-0,1570796;3;238;923,7877;921,2217;922,3481;923,4516;
00002;018;63735181397,8178;0;0,1570796;0;239;926,6898;923,8232;925,051;926,3304;
00002;018;63735181401,1259;0;-0,05235988;0;240;929,9971;927,2291;928,6168;929,6985;
