ExperimentID;participantID;date;choix;angleoffset;target_number;number_of_try;time since the beginning;time_Beginning_reach;time_Touching_Target;time_back_starting;
00002;017;63734209196,2968;1;-0,1396263;1;226;919,4988;917,3837;918,282;919,2661;
00002;017;63734209198,5974;1;-0,2268928;1;227;921,7988;919,517;920,4631;921,6639;
00002;017;63734209201,1449;0;0,2268928;0;228;924,3464;921,8198;922,7745;924,1968;
00002;017;63734209204,025;1;0,1047198;1;229;927,2268;924,3644;925,2576;926,3243;
00002;017;63734209206,9861;0;0,06981317;0;230;930,1879;927,2453;928,184;929,9234;
00002;017;63734209209,5882;1;-0,1396263;1;231;932,7897;930,2073;931,1989;932,5031;
00002;017;63734209211,6906;1;-0,2268928;1;232;934,8922;932,8277;933,6174;934,6613;
00002;017;63734209213,9882;0;0,1396263;0;233;937,1902;934,9801;936,0312;936,9847;
00002;017;63734209216,1679;1;-0,03490658;1;234;939,3696;937,2162;937,9606;939,1243;
00002;017;63734209220,5226;1;-0,08726647;1;235;943,7245;939,388;940,2806;941,4532;
00002;017;63734209223,3821;1;0;1;236;946,5836;943,7419;944,9777;946,2476;
00002;017;63734209225,8502;0;0,08726647;0;237;949,0519;946,602;947,7015;948,6893;
00002;017;63734209228,3108;1;-0,1047198;1;238;951,5126;949,0701;949,9556;951,1288;
00002;017;63734209230,5546;1;-0,1745329;1;239;953,7563;951,5315;952,4973;953,5112;
00002;017;63734209232,9097;0;0,1047198;0;240;956,1109;953,7737;954,7545;955,8086;
